ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,anomaly,anomaly_score
1597.585403,3,379,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28946539799713605
1611.622345,3,380,25,1177,1,2.99804,0,0,3,2,104,0,0,0,-0.2898921109678938
1611.590199,6,173,43,53,2,0.03047,34,149,4,1,82,1,197,0,-0.32561981244291693
1611.621305,6,152,43,53,2,0.000474,34,94,4,1,82,1,142,0,-0.32675599126492166
1620.628671,3,380,25,1177,1,0,0,0,3,1,48,0,0,0,-0.288365026157152
1634.63583,3,381,25,1177,1,2.997101,0,0,3,2,104,0,0,0,-0.28918089002019204
1634.63363,6,45,43,53,2,0.000675,34,149,4,1,82,1,197,0,-0.3058568961890385
1634.634892,6,80,43,53,2,0.000422,34,94,4,1,82,1,142,0,-0.3235087663579812
1643.632307,3,381,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28860117443158684
1657.637881,3,382,25,1177,1,2.998742,0,0,3,2,104,0,0,0,-0.2898066798530453
1657.635825,6,265,43,53,2,0.000576,34,149,4,1,82,1,197,0,-0.3246110870992186
1657.636916,6,145,43,53,2,0.000475,34,94,4,1,82,1,142,0,-0.32771012806030453
1666.635124,3,382,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28993862660769737
1680.754642,3,383,25,1177,1,2.994777,0,0,3,2,104,0,0,0,-0.28810935495665274
1680.639204,6,469,43,53,2,0.113926,34,50,4,1,82,1,98,0,-0.274702743339004
1680.753689,6,541,43,53,2,0.000441,34,94,4,1,82,1,142,0,-0.30126277424004044
1689.75809,3,383,25,1177,1,0,0,0,3,1,48,0,0,0,-0.29067980672338384
1648.248476,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.30234811617784335
1703.764126,3,384,25,1177,1,2.998288,0,0,3,2,104,0,0,0,-0.28786898942179334
1648.769206,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.31509954776097227
1652.713805,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.3077459087167019
1652.926405,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.2977063350871133
1703.762364,6,85,43,53,2,0.00035,34,50,4,1,82,1,98,0,-0.3115733704435362
1703.763184,6,193,43,53,2,0.000482,34,94,4,1,82,1,142,0,-0.3254738323647974
1654.220052,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.3237373606519015
1655.217878,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3207644229029444
1655.598437,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.3090084886407031
1657.22365,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3206171969790267
1657.26167,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.3134257118109431
1657.261814,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.31280646901120185
1712.761199,3,384,25,1177,1,0,0,0,3,1,48,0,0,0,-0.288642361481552
1726.778137,3,385,25,1177,1,2.997367,0,0,3,2,104,0,0,0,-0.28908329627509655
1726.776209,6,123,43,53,2,0.000393,34,50,4,1,82,1,98,0,-0.3170588273584327
1726.777149,6,61,43,53,2,0.000507,34,94,4,1,82,1,142,0,-0.31452462436587736
1735.774618,3,385,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2892171491973098
1750.64643,3,386,25,1177,1,2.993415,0,0,3,2,104,0,0,0,-0.28240122489905034
1749.778751,6,114,43,53,2,0.866071,34,50,4,1,82,1,98,0,-0.27856694257663683
1750.645495,6,452,43,53,2,0.000496,34,94,4,1,82,1,142,0,-0.3080831442280991
1759.648753,3,386,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2912287270659715
1773.654617,3,387,25,1177,1,2.998811,0,0,3,2,104,0,0,0,-0.28949348510336137
1773.652751,6,81,43,53,2,0.000373,34,50,4,1,82,1,98,0,-0.31020323675691924
1773.65363,6,41,43,53,2,0.000435,34,94,4,1,82,1,142,0,-0.30398335518991826
1782.651561,3,387,25,1177,1,0,0,0,3,1,48,0,0,0,-0.29042096227716546
1796.668698,3,388,25,1177,1,2.99764,0,0,3,2,104,0,0,0,-0.28839245840556266
1796.666793,6,135,43,53,2,0.000402,34,50,4,1,82,1,98,0,-0.3153198853798574
1796.667743,6,113,43,53,2,0.000449,34,94,4,1,82,1,142,0,-0.32514684803186894
1805.66478,3,388,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28917852702962044
1819.701902,3,389,25,1177,1,3.007436,0,0,3,2,104,0,0,0,-0.27505557454885765
1819.670049,6,126,43,53,2,0.030278,34,149,4,1,82,1,197,0,-0.3197109442803018
1819.70091,6,217,43,53,2,0.000493,34,94,4,1,82,1,142,0,-0.3226208526313402
1773.688422,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.3011086070959234
1828.718371,3,389,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2891133286276149
1773.768709,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.313869131803581
1773.772352,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.31893656050870683
1777.264274,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.31161519007543886
1777.91837,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.29460057345647267
1778.265475,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.31106304619529457
1780.278877,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.3220141481735353
1780.777749,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.305996909628065
1782.275868,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3188588738386605
1783.214385,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.30637878656295053
1842.766195,3,390,25,1177,1,2.986213,0,0,3,2,104,0,0,0,-0.27498696527827515
1842.761742,6,453,43,53,2,0.000646,34,149,4,1,82,1,197,0,-0.2974948781556937
1842.762902,6,119,43,53,2,0.002783,34,94,4,1,82,1,142,0,-0.32446394174611415
1851.750937,3,390,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2891133286276149
1865.768281,3,391,25,1177,1,2.997473,0,0,3,2,104,0,0,0,-0.28786681186244406
1865.766241,6,96,43,53,2,0.000685,34,149,4,1,82,1,197,0,-0.3180483088247892
1865.76737,6,122,43,53,2,0.000449,34,94,4,1,82,1,142,0,-0.3242119988691541
1874.764211,3,391,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2891133286276149
1888.806866,3,392,25,1177,1,3.002088,0,0,3,2,104,0,0,0,-0.28272218554016254
1834.379589,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.2657918116454949
1888.768574,6,95,43,53,2,0.036697,34,149,4,1,82,1,197,0,-0.3165068842789306
1888.805813,6,131,43,53,2,0.000524,34,94,4,1,82,1,142,0,-0.32395391725603717
1839.385351,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.28946309864557923
1897.807188,3,392,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2892431401688966
1911.814737,3,393,25,1177,1,2.99673,0,0,3,2,104,0,0,0,-0.28725711625920947
1911.812543,6,137,43,53,2,0.000668,34,149,4,1,82,1,197,0,-0.32105293828650333
1911.813788,6,215,43,53,2,0.000426,34,94,4,1,82,1,142,0,-0.32177848976945905
1920.810836,3,393,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2873710789414348
1934.826582,3,394,25,1177,1,2.998436,0,0,3,2,104,0,0,0,-0.2867498350855628
1934.824522,6,536,43,53,2,0.000569,34,149,4,1,82,1,197,0,-0.28749291537533544
1934.825604,6,115,43,53,2,0.000431,34,94,4,1,82,1,142,0,-0.32359897418356015
1943.82341,3,394,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28737671644491725
1899.12847,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.29853310994764465
1899.269461,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.30879418352867566
1900.714362,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.29128779493471013
1900.761676,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.3104957617149822
1902.26359,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.3082219596508272
1902.337636,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.32031140085037946
1957.866006,3,395,25,1177,1,3.002456,0,0,3,2,104,0,0,0,-0.2806120041474761
1903.344199,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.3037645217491414
1904.686364,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.30316304246957454
1905.849799,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.31564080979764014
1906.843555,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3166060059451641
1957.827852,6,466,43,53,2,0.036576,34,149,4,1,82,1,197,0,-0.2933060105288241
1957.864986,6,111,43,53,2,0.000495,34,94,4,1,82,1,142,0,-0.3223273887878059
1966.866363,3,395,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2874645069601276
1913.832452,11,5,46,133,0,0,0,0,0,1,184,0,0,0,-0.2608229754058598
1980.871967,3,396,25,1177,1,2.999549,0,0,3,2,104,0,0,0,-0.2861152929496478
1980.869865,6,259,43,53,2,0.000934,34,149,4,1,82,1,197,0,-0.3185123712352162
1980.871142,6,220,43,53,2,0.000475,34,94,4,1,82,1,142,0,-0.32236833118739183
1989.869682,3,396,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2873511695127552
2003.886086,3,397,25,1177,1,2.998158,0,0,3,2,104,0,0,0,-0.286690379097287
2003.884156,6,210,43,53,2,0.000604,34,149,4,1,82,1,197,0,-0.31957455494123616
2003.885223,6,101,43,53,2,0.000437,34,94,4,1,82,1,142,0,-0.3210863241371
2012.882785,3,397,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2879487738596488
2026.919749,3,398,25,1177,1,3.007775,0,0,3,2,104,0,0,0,-0.2743213490778449
2026.887599,6,540,43,53,2,0.030478,34,149,4,1,82,1,197,0,-0.28452177140942514
2026.918662,6,271,43,53,2,0.000532,34,94,4,1,82,1,142,0,-0.32226742775961875
2035.926274,3,398,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28855909003363384
2049.932764,3,399,25,1177,1,2.997373,0,0,3,2,104,0,0,0,-0.2866160330363471
2049.930594,6,139,43,53,2,0.000651,34,149,4,1,82,1,197,0,-0.3197790439493752
2049.931783,6,525,43,53,2,0.000447,34,94,4,1,82,1,142,0,-0.29962478543641674
2058.938872,3,399,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28855909003363384
2072.956132,3,400,25,1177,1,2.997156,0,0,3,2,104,0,0,0,-0.28367647616935493
2072.953872,6,129,43,53,2,0.000669,34,149,4,1,82,1,197,0,-0.3196128373442698
2072.955118,6,275,43,53,2,0.000492,34,94,4,1,82,1,142,0,-0.32226742775961875
2024.568468,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.29572638346116686
2026.395523,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3148442472829678
2081.95236,3,400,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28414278471950294
2027.764199,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.30493665180524276
2029.054363,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.3006469731894812
2029.266329,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.3072296825422417
2030.267893,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.30536596809237604
2031.39186,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3155930931432995
2031.895286,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.3174796496977408
2033.678348,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.2856402187022373
2033.894864,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.29829148934468624
2096.080268,3,401,25,1177,1,3.006772,0,0,3,2,104,0,0,0,-0.2702488315845625
2095.967108,6,90,43,53,2,0.082919,34,149,4,1,82,1,197,0,-0.31123303482357106
2096.050607,6,256,43,53,2,0.029134,34,94,4,1,82,1,142,0,-0.31996783370803866
2105.085319,3,401,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2829619491871726
2119.092477,3,402,25,1177,1,2.997331,0,0,3,2,104,0,0,0,-0.2809821384619795
2119.090457,6,185,43,53,2,0.000562,34,149,4,1,82,1,197,0,-0.31877501765651006
2119.091571,6,219,43,53,2,0.000422,34,94,4,1,82,1,142,0,-0.32236833118739183
2128.098657,3,402,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2810896276010956
2142.105788,3,403,25,1177,1,2.997125,0,0,3,2,104,0,0,0,-0.28138827128634547
2142.102778,6,162,43,53,2,0.001102,34,149,4,1,82,1,197,0,-0.3204355456781131
2142.104389,6,506,43,53,2,0.000926,34,94,4,1,82,1,142,0,-0.2998811954189023
2151.101159,3,403,25,1177,1,0,0,0,3,1,48,0,0,0,-0.28109380434557496
2165.184773,3,404,25,1177,1,3.001342,0,0,3,2,104,0,0,0,-0.2790102712315975
2165.116804,6,505,43,53,2,0.06618,34,149,4,1,82,1,197,0,-0.28436065383789555
2165.183715,6,102,43,53,2,0.00051,34,94,4,1,82,1,142,0,-0.3205131446756348
2174.184673,3,404,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27918692064047324
2188.275344,3,405,25,1177,1,2.993779,0,0,3,2,104,0,0,0,-0.2691476106800304
2188.189893,6,52,43,53,2,0.067844,34,149,4,1,82,1,197,0,-0.2939282945269404
2188.258458,6,230,43,53,2,0.0163,34,94,4,1,82,1,142,0,-0.31648029382017834
2197.277959,3,405,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2745394106125796
2150.008609,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.29223645611535715
2150.270289,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.3046074384645694
2150.270451,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.30273117628335944
2151.957062,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3125718517473594
2152.75151,11,5,46,133,0,0,0,0,0,1,184,0,0,0,-0.2561961806568865
2152.764157,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.3029507809402377
2155.95329,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.31616873770756293
2156.457227,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.29595675034921903
2211.626156,3,406,25,1177,1,2.996933,0,0,3,2,104,0,0,0,-0.27524947234866287
2156.948796,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3142756597886808
2157.230326,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.2996024078173238
2158.734363,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.28277109632456665
2211.282807,6,178,43,53,2,0.22848,34,149,4,1,82,1,197,0,-0.3005078692031372
2211.512033,6,53,43,53,2,0.113607,34,94,4,1,82,1,142,0,-0.29462370526757464
2220.621505,3,406,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27357952931177265
2234.636116,3,407,25,1177,1,2.999758,0,0,3,2,104,0,0,0,-0.27365549698759717
2234.634157,6,106,43,53,2,0.000635,34,149,4,1,82,1,197,0,-0.30987033851308143
2234.635312,6,446,43,53,2,0.000299,34,94,4,1,82,1,142,0,-0.29854932269355855
2243.635037,3,407,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27443751432519503
2258.049491,3,408,25,1177,1,3.00027,0,0,3,2,104,0,0,0,-0.27255158452529643
2257.639664,6,222,43,53,2,0.256396,34,50,4,1,82,1,98,0,-0.2958933285892993
2257.896791,6,77,43,53,2,0.152129,34,94,4,1,82,1,142,0,-0.30190707036388326
2267.058021,3,408,25,1177,1,0,0,0,3,1,48,0,0,0,-0.274043166052364
2281.06462,3,409,25,1177,1,2.99811,0,0,3,2,104,0,0,0,-0.27432984787767856
2281.061612,6,273,43,53,2,0.001028,34,50,4,1,82,1,98,0,-0.30580894634047984
2281.063186,6,76,43,53,2,0.000921,34,94,4,1,82,1,142,0,-0.3116815677994362
2290.061394,3,409,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27224084265562853
2244.558965,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.2500128781415823
2304.078042,3,410,25,1177,1,2.997876,0,0,3,2,104,0,0,0,-0.27477208592852415
2249.560655,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.27562141019458597
2304.076013,6,49,43,53,2,0.000486,34,50,4,1,82,1,98,0,-0.2877269918544651
2304.077047,6,208,43,53,2,0.000481,34,94,4,1,82,1,142,0,-0.3189866442186216
2313.074144,3,410,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27230118626337246
2327.311505,3,411,25,1177,1,3.008022,0,0,3,2,104,0,0,0,-0.2600376183290037
2275.448614,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.2874929002850419
2327.079069,6,235,43,53,2,0.230661,34,50,4,1,82,1,98,0,-0.298755791681828
2327.310445,6,537,43,53,2,0.00054,34,94,4,1,82,1,142,0,-0.292082439603215
2278.49957,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.29287827918793313
2280.012302,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.31068308908632936
2281.015495,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.31259395041926236
2336.32757,3,411,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2714649187351619
2281.769628,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.3025138185062251
2281.76979,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.3003658083886094
2283.512119,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3100174291347836
2284.238345,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.2973633452822597
2284.263216,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.2995427084568999
2285.454365,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.2801553911365526
2350.333958,3,412,25,1177,1,2.998647,0,0,3,2,104,0,0,0,-0.2745624600625278
2350.332283,6,71,43,53,2,0.000335,34,50,4,1,82,1,98,0,-0.29755249130883576
2350.333084,6,170,43,53,2,0.000431,34,94,4,1,82,1,142,0,-0.3178965773737188
2359.331032,3,412,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2727743935573926
2373.347573,3,413,25,1177,1,2.997473,0,0,3,2,104,0,0,0,-0.27475851868966256
2373.345596,6,447,43,53,2,0.000433,34,50,4,1,82,1,98,0,-0.26796788422188617
2373.346597,6,112,43,53,2,0.000461,34,94,4,1,82,1,142,0,-0.3153688822397147
2382.343787,3,413,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27339884304219714
2396.808891,3,414,25,1177,1,3.010629,0,0,3,2,104,0,0,0,-0.2592349706998095
2396.348666,6,163,43,53,2,0.296788,34,149,4,1,82,1,197,0,-0.2956186375619089
2396.646012,6,484,43,53,2,0.162339,34,94,4,1,82,1,142,0,-0.2766722432313717
2405.827977,3,414,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2724405611709206
2354.163369,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.24772010391833638
2359.176792,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.27211846522261884
2419.834554,3,415,25,1177,1,2.997596,0,0,3,2,104,0,0,0,-0.273737478983569
2419.832438,6,252,43,53,2,0.000627,34,149,4,1,82,1,197,0,-0.3106945832401769
2419.833613,6,501,43,53,2,0.000416,34,94,4,1,82,1,142,0,-0.2921302361738434
2428.831303,3,415,25,1177,1,0,0,0,3,1,48,0,0,0,-0.27209383039073715
2442.847793,3,416,25,1177,1,2.997243,0,0,3,2,104,0,0,0,-0.27161801334099933
2442.845557,6,500,43,53,2,0.000614,34,149,4,1,82,1,197,0,-0.27704755036091894
2442.846789,6,261,43,53,2,0.000464,34,94,4,1,82,1,142,0,-0.3136181408273233
2451.843959,3,416,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2696592781493342
2400.888464,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.28625033661578386
2401.054001,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3071339877205038
2401.261587,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.2973826417436491
2401.261727,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.29845688702980305
2402.818387,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.27767426483231344
2403.063319,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.2895904073175529
2406.190387,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.294691517796582
2406.556463,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.309547278138541
2407.048704,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.30762126059342654
2409.76338,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.2992105679920847
2466.153694,3,417,25,1177,1,3.004871,0,0,3,2,104,0,0,0,-0.2624623042698719
2465.849009,6,240,43,53,2,0.189887,34,50,4,1,82,1,98,0,-0.29294228775297665
2466.039502,6,180,43,53,2,0.113676,34,94,4,1,82,1,142,0,-0.30674462384824314
2475.157871,3,417,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2681010479776683
2434.397432,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.2471371472909754
2489.457208,3,418,25,1177,1,2.994941,0,0,3,2,104,0,0,0,-0.2683371881387162
2489.162448,6,148,43,53,2,0.278443,34,50,4,1,82,1,98,0,-0.28894590457601893
2439.417293,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.2721049480822897
2489.441503,6,451,43,53,2,0.015181,34,94,4,1,82,1,142,0,-0.2939018737319576
2498.451354,3,418,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2649828055163303
2512.656834,3,419,25,1177,1,2.998972,0,0,3,2,104,0,0,0,-0.2693839368884122
2512.465581,6,497,43,53,2,0.175125,34,149,4,1,82,1,197,0,-0.26537261771397536
2512.641303,6,84,43,53,2,0.014994,34,94,4,1,82,1,142,0,-0.3058686713507092
2521.654527,3,419,25,1177,1,0,0,0,3,1,48,0,0,0,-0.26402635688065257
2471.680139,11,5,46,133,0,0,0,0,0,1,184,0,0,0,-0.24837560288041705
762.553166,11,7,45,135,0,1713.215752,616,888,0,38,2440,37,2664,1,0.042511842917226206
767.560616,11,6,45,136,0,1713.216032,912,912,0,38,2736,38,2736,1,0.055294767940173295
2536.706814,3,420,25,1177,1,2.993769,0,0,3,2,104,0,0,0,-0.26366759808318657
2536.656,3,234,37,53,2,0.024947,34,50,4,1,62,1,78,0,-0.21835653081904394
2536.681589,3,523,37,53,2,0.024757,34,94,4,1,62,1,122,0,-0.20296638073274637
2545.709163,3,420,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2648731473925339
2535.658913,6,191,43,53,2,1.910274,34,149,4,1,82,1,197,0,-0.2326786155142314
2559.925185,3,421,25,1177,1,2.998434,0,0,3,2,104,0,0,0,-0.27003257614104986
2559.712555,6,229,43,53,2,0.196447,34,149,4,1,82,1,197,0,-0.29597375608726906
2559.909585,6,74,43,53,2,0.01504,34,94,4,1,82,1,142,0,-0.30378616865642616
2568.922333,3,421,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2628934840684261
2526.328404,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.2855976655433448
2527.486385,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.29249903081273043
2583.866826,3,422,25,1177,1,3.00151,0,0,3,2,104,0,0,0,-0.2660468342880599
2529.119336,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.3065981821755852
2529.265693,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.29467357382115555
2529.619458,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.306594307197657
2530.267506,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.2965462908879485
2530.846387,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.27667228302556984
2532.116173,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.3057468031374649
2582.926807,6,483,43,53,2,0.827146,34,149,4,1,82,1,197,0,-0.23880731307787917
2583.754662,6,478,43,53,2,0.111585,34,94,4,1,82,1,142,0,-0.28029165150958035
2534.262199,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.2976672845022217
2534.611436,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.28696651006629403
2537.569457,6,0,43,4,0,0,0,0,0,1,245,0,0,0,-0.2049359145109358
2592.866461,3,422,25,1177,1,0,0,0,3,1,48,0,0,0,-0.26224936698896095
2542.584734,12,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.2642592904708245
2607.320987,3,423,25,1177,1,2.990787,0,0,3,2,104,0,0,0,-0.2522848539193647
2606.872215,6,175,43,53,2,0.304169,34,149,4,1,82,1,197,0,-0.28964395565338835
2607.176961,6,415,43,53,2,0.143504,34,94,4,1,82,1,142,0,-0.2789808084385646
2616.310718,3,423,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2578306594210917
2630.327076,3,424,25,1177,1,2.997457,0,0,3,2,104,0,0,0,-0.26307425080113955
2630.324956,6,66,43,53,2,0.000554,34,149,4,1,82,1,197,0,-0.28999249032316526
2630.326079,6,147,43,53,2,0.00048,34,94,4,1,82,1,142,0,-0.3066848905348519
2639.323802,3,424,25,1177,1,0,0,0,3,1,48,0,0,0,-0.256176797275821
2542.585366,11,7,45,135,0,50.682535,40,24,0,2,136,1,72,0,-0.16565586193713244
2547.592395,11,6,45,136,0,50.688267,48,48,0,2,144,2,144,0,-0.1506625945281409
2653.531056,3,425,25,1177,1,3.007204,0,0,3,2,104,0,0,0,-0.24664730282567365
2653.32851,6,228,43,53,2,0.186008,34,50,4,1,82,1,98,0,-0.2874959998453349
2653.515178,6,492,43,53,2,0.015355,34,94,4,1,82,1,142,0,-0.2862316863707056
2662.537133,3,425,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2527672213209243
2676.680988,3,426,25,1177,1,3.000757,0,0,3,2,104,0,0,0,-0.2587342960926607
2676.541879,6,212,43,53,2,0.108899,34,149,4,1,82,1,197,0,-0.2968262208048584
2676.651363,6,486,43,53,2,0.029071,34,94,4,1,82,1,142,0,-0.285207315421742
2685.679901,3,426,25,1177,1,0,0,0,3,1,48,0,0,0,-0.25213908195754353
2699.697124,3,427,25,1177,1,2.997636,0,0,3,2,104,0,0,0,-0.25715966621368486
2699.69492,6,194,43,53,2,0.000657,34,149,4,1,82,1,197,0,-0.29830537964649695
2699.696136,6,130,43,53,2,0.000469,34,94,4,1,82,1,142,0,-0.305675425096135
2651.768436,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.2794831758718764
2652.262039,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.29057136444221077
2652.68058,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.29966107389938235
2653.263455,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.28898806433015317
2708.692955,3,427,25,1177,1,0,0,0,3,1,48,0,0,0,-0.24947842073793325
2654.198374,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.2844880748669155
2656.164585,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.2996810005949477
2656.16464,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.3002178881719363
2657.177609,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.2793745748693894
2657.614383,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.27115821024345693
2658.520671,12,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.2583135233459302
2658.761736,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.2906125967562415
2722.699688,3,428,25,1177,1,3.007727,0,0,3,2,104,0,0,0,-0.24296448551008581
